Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
6, 9, 10, PREMIUM_PRIORITY: 986, 937, 0.049695740365111596; 10103, 6328, 0.3736513906760368; 7367, 3561, 0.5166282068684676; 3722, 3704, 0.004836109618484685; 0.3448462440256109; 8308.891449169792, 50139.11095295679; 6472.111525818346
7, 9, 10, PREMIUM_PRIORITY: 1089, 1048, 0.037649219467401296; 10055, 6108, 0.39254102436598703; 7404, 3436, 0.5359265262020529; 3740, 3720, 0.005347593582887722; 0.3578607322325915; 7989.662999866257, 50086.8739809035; 6469.003890242133
8, 9, 10, PREMIUM_PRIORITY: 1035, 960, 0.07246376811594202; 10139, 6423, 0.3665055725416708; 7445, 3701, 0.5028878441907321; 3729, 3682, 0.012603915258782461; 0.3392697333094684; 8598.561626122253, 47991.20769551175; 6448.143487439036
9, 9, 10, PREMIUM_PRIORITY: 936, 905, 0.03311965811965811; 10144, 6476, 0.3615930599369085; 7381, 3738, 0.4935645576480152; 3699, 3643, 0.015139226818058904; 0.33384476534296026; 8924.040002910768, 47506.229176059554; 6444.7441774684885
10, 9, 10, PREMIUM_PRIORITY: 1059, 1034, 0.023607176581680878; 10095, 6231, 0.3827637444279346; 7435, 3565, 0.5205110961667787; 3719, 3700, 0.0051089002420005025; 0.3486641563564641; 9217.781070379524, 51679.93157779176; 6497.9462805117055
11, 9, 10, PREMIUM_PRIORITY: 1024, 994, 0.029296875; 10087, 6439, 0.36165361356201053; 7393, 3733, 0.49506289733531716; 3718, 3700, 0.00484131253362019; 0.3310233102331024; 8665.191834449583, 50934.87290893572; 6484.578802667278
12, 9, 10, PREMIUM_PRIORITY: 1015, 961, 0.05320197044334973; 10090, 6279, 0.3777006937561943; 7395, 3562, 0.5183231913455038; 3710, 3678, 0.00862533692722367; 0.34804142278253036; 8343.572952046099, 47966.00285422012; 6445.862801719114
13, 9, 10, PREMIUM_PRIORITY: 980, 938, 0.042857142857142816; 10140, 6256, 0.38303747534516763; 7386, 3474, 0.529650690495532; 3734, 3720, 0.003749330476700563; 0.3530575539568346; 8981.038229053882, 49018.60350167981; 6463.639802834605
14, 9, 10, PREMIUM_PRIORITY: 950, 932, 0.0189473684210526; 10141, 6362, 0.3726456956907602; 7359, 3588, 0.512433754586221; 3732, 3706, 0.006966773847802754; 0.3423496528716977; 7793.083993201672, 49159.37379588565; 6456.16503257576
15, 9, 10, PREMIUM_PRIORITY: 889, 869, 0.022497187851518552; 10187, 6354, 0.3762638657112005; 7386, 3600, 0.512591389114541; 3690, 3623, 0.018157181571815673; 0.3478692668833514; 8381.75778837944, 50270.05397929698; 6474.273189181263
16, 9, 10, PREMIUM_PRIORITY: 1106, 1075, 0.028028933092224206; 10056, 6275, 0.375994431185362; 7447, 3676, 0.5063784074123808; 3715, 3674, 0.01103633916554514; 0.34151585737323065; 9141.795284829677, 49582.942486670545; 6471.770035523531
17, 9, 10, PREMIUM_PRIORITY: 959, 944, 0.015641293013555768; 10157, 6154, 0.39411243477404745; 7415, 3419, 0.5389076196898179; 3701, 3679, 0.005944339367738416; 0.3614609571788413; 8862.014273280578, 46657.28865447746; 6433.90512081514
18, 9, 10, PREMIUM_PRIORITY: 1006, 939, 0.06660039761431413; 10057, 6222, 0.38132643929601273; 7389, 3519, 0.5237515225334957; 3674, 3642, 0.008709853021230285; 0.35270722227243967; 9342.131731588168, 48178.628360466944; 6456.184282083464
19, 9, 10, PREMIUM_PRIORITY: 1084, 1039, 0.04151291512915134; 10038, 5941, 0.40814903367204625; 7382, 3258, 0.5586561907342183; 3740, 3722, 0.004812834224598883; 0.372415033267398; 8780.171294855696, 53120.784143893776; 6512.141846299373
20, 9, 10, PREMIUM_PRIORITY: 1149, 1113, 0.031331592689295085; 9992, 6148, 0.3847077662129704; 7418, 3559, 0.5202210838500944; 3723, 3702, 0.005640612409347323; 0.3482631720671394; 8682.264705953981, 50085.3481478912; 6474.344689410221
21, 9, 10, PREMIUM_PRIORITY: 1116, 1077, 0.034946236559139754; 9985, 6182, 0.3808713069604407; 7404, 3580, 0.5164775796866559; 3697, 3679, 0.004868812550716806; 0.34609494640122507; 8598.5716111179, 47786.00636877878; 6445.639619943153
22, 9, 10, PREMIUM_PRIORITY: 867, 835, 0.03690888119953861; 10169, 6398, 0.37083292359130693; 7326, 3541, 0.5166530166530167; 3710, 3692, 0.004851752021563294; 0.3445994925697716; 7616.306792897703, 49712.08030040753; 6461.541449086919
23, 9, 10, PREMIUM_PRIORITY: 959, 930, 0.030239833159541152; 10097, 6305, 0.37555709616717836; 7337, 3535, 0.51819544773068; 3719, 3700, 0.0051089002420005025; 0.34560419681620835; 8007.80194614648, 51436.36450894513; 6485.611248650762
24, 9, 10, PREMIUM_PRIORITY: 890, 856, 0.038202247191011285; 10199, 6694, 0.34366114324933816; 7384, 3866, 0.47643553629469126; 3705, 3684, 0.005668016194331993; 0.31914509874650554; 8284.712212382545, 47557.47866497666; 6440.422363924402
25, 9, 10, PREMIUM_PRIORITY: 917, 895, 0.02399127589967287; 10163, 6820, 0.32893830561841975; 7353, 4001, 0.4558683530531755; 3727, 3714, 0.0034880601019586788; 0.3037003610108303; 9632.934843612882, 49723.98343006597; 6477.291555525786
26, 9, 10, PREMIUM_PRIORITY: 1105, 1075, 0.02714932126696834; 10027, 6171, 0.38456168345467234; 7385, 3542, 0.5203791469194312; 3747, 3704, 0.011475847344542323; 0.3490837226015092; 7970.2821375971735, 48637.38393270767; 6451.166689529327
27, 9, 10, PREMIUM_PRIORITY: 855, 825, 0.03508771929824561; 10248, 6460, 0.36963309914129583; 7397, 3594, 0.51412734892524; 3706, 3691, 0.004047490555855404; 0.34387102584886964; 8248.321105325409, 48450.187160202564; 6451.033935210347
28, 9, 10, PREMIUM_PRIORITY: 977, 916, 0.06243602865916065; 10018, 6230, 0.37811938510680776; 7316, 3518, 0.5191361399671952; 3679, 3628, 0.013862462625713556; 0.3500682128240109; 7786.9607128865755, 45684.81749995903; 6413.719790486122
29, 9, 10, PREMIUM_PRIORITY: 902, 875, 0.029933481152993324; 10163, 6497, 0.36072025976581723; 7379, 3712, 0.4969508063423228; 3686, 3660, 0.007053716766142193; 0.3337550835969273; 8693.20450793032, 52368.77524389277; 6502.2925899422
30, 9, 10, PREMIUM_PRIORITY: 1034, 982, 0.05029013539651839; 10069, 6307, 0.37362200814380775; 7388, 3595, 0.5134001082837033; 3715, 3694, 0.005652759084791348; 0.34351076285688553; 7889.436105186808, 50854.91552175276; 6477.600260454381
1, 9, 11, PREMIUM_PRIORITY: 1166, 1080, 0.07375643224699824; 10316, 6514, 0.3685537029856534; 7386, 3570, 0.5166531275385865; 4096, 4024, 0.017578125; 0.33861696568542066; 9137.23676752936, 56058.243075789695; 6919.748845852126
2, 9, 11, PREMIUM_PRIORITY: 1065, 1004, 0.05727699530516428; 10377, 6582, 0.3657126337091645; 7377, 3561, 0.5172834485563237; 4065, 4025, 0.009840098400983988; 0.3370040202761755; 9724.478001395768, 54323.480019638824; 6903.124734774251
3, 9, 11, PREMIUM_PRIORITY: 945, 921, 0.025396825396825418; 10518, 6708, 0.3622361665715915; 7377, 3584, 0.5141656499932221; 4086, 4045, 0.0100342633382281; 0.334467416906569; 8274.944056498802, 51732.36238673862; 6860.2902986087065
4, 9, 11, PREMIUM_PRIORITY: 901, 879, 0.02441731409544945; 10517, 7058, 0.32889607302462676; 7353, 3914, 0.46770025839793283; 4065, 4023, 0.010332103321033181; 0.30486950429146964; 9797.929371968925, 53138.521901432105; 6889.233798104139
5, 9, 11, PREMIUM_PRIORITY: 959, 891, 0.07090719499478626; 10464, 6784, 0.3516819571865444; 7371, 3691, 0.49925383258716594; 4052, 3984, 0.016781836130306038; 0.32810995360238115; 8835.287650410319, 54463.833084565355; 6897.956736719598
6, 9, 11, PREMIUM_PRIORITY: 1003, 952, 0.05084745762711862; 10436, 6654, 0.3623993867382139; 7384, 3577, 0.5155742145178766; 4055, 4029, 0.00641183723797778; 0.3350817379141533; 8738.358369614501, 52845.4983888883; 6877.459152248332
7, 9, 11, PREMIUM_PRIORITY: 1105, 1060, 0.040723981900452455; 10397, 6465, 0.37818601519669137; 7419, 3471, 0.5321471896482006; 4083, 4054, 0.007102620622091549; 0.34576595374717445; 8272.448997228938, 52276.19868242314; 6866.907089258125
8, 9, 11, PREMIUM_PRIORITY: 1040, 960, 0.07692307692307687; 10494, 6760, 0.3558223746902992; 7450, 3689, 0.5048322147651007; 4084, 4031, 0.012977473065621914; 0.3306745274839604; 8521.633245901292, 52614.33479784614; 6872.9613664003355
9, 9, 11, PREMIUM_PRIORITY: 943, 899, 0.04665959703075295; 10512, 6872, 0.34627092846270924; 7383, 3778, 0.4882838954354598; 4072, 3993, 0.01940078585461691; 0.3216062854648625; 9105.060840422686, 53434.31437546359; 6887.481687870535
10, 9, 11, PREMIUM_PRIORITY: 1048, 1023, 0.02385496183206104; 10441, 6448, 0.3824346326980175; 7420, 3487, 0.5300539083557951; 4069, 3984, 0.020889653477512926; 0.34972582470188873; 8389.414997358785, 54122.98245355277; 6890.347342418748
11, 9, 11, PREMIUM_PRIORITY: 1022, 993, 0.02837573385518588; 10453, 6699, 0.35913134985171724; 7389, 3625, 0.5094058735958857; 4086, 4067, 0.004650024473813019; 0.32967320261437905; 8825.098205075123, 55971.58390966596; 6916.276039770315
12, 9, 11, PREMIUM_PRIORITY: 1021, 954, 0.06562193927522042; 10451, 6593, 0.3691512773897234; 7395, 3515, 0.5246788370520622; 4077, 4032, 0.01103752759381893; 0.3421373779637378; 8525.08233560692, 53762.87316797731; 6887.002958515729
13, 9, 11, PREMIUM_PRIORITY: 973, 928, 0.04624871531346353; 10512, 6690, 0.3635844748858448; 7378, 3528, 0.5218216318785579; 4107, 4090, 0.0041392744095446465; 0.3367000435350457; 8628.740743098848, 56881.46696040574; 6925.859346636073
14, 9, 11, PREMIUM_PRIORITY: 938, 916, 0.023454157782516027; 10517, 6761, 0.3571360654178949; 7346, 3604, 0.5093928668663218; 4109, 4073, 0.008761255779995092; 0.32981230903535574; 7593.2521772585815, 55001.02820974667; 6894.900807502481
15, 9, 11, PREMIUM_PRIORITY: 908, 874, 0.037444933920704804; 10536, 6639, 0.36987471526195903; 7404, 3555, 0.5198541329011346; 4040, 3958, 0.020297029702970315; 0.3434987766515204; 8614.081780023236, 52888.640204843636; 6877.023921035474
16, 9, 11, PREMIUM_PRIORITY: 1122, 1087, 0.031194295900178304; 10417, 6590, 0.36738024383219736; 7463, 3660, 0.5095805976149002; 4076, 4017, 0.014474975466143292; 0.3346910477511049; 9346.685567936573, 52257.773123360654; 6874.994798459565
17, 9, 11, PREMIUM_PRIORITY: 957, 935, 0.02298850574712641; 10546, 6656, 0.368860231367343; 7414, 3541, 0.5223900728351767; 4089, 4050, 0.009537784299339713; 0.3400851951664783; 8749.042696331118, 52987.72493976516; 6879.277331141363
18, 9, 11, PREMIUM_PRIORITY: 997, 929, 0.06820461384152454; 10432, 6567, 0.3704946319018405; 7382, 3498, 0.5261446762395015; 4047, 3998, 0.012107734124042535; 0.34412459532767525; 8474.634009766238, 53061.680251155834; 6878.056361473605
19, 9, 11, PREMIUM_PRIORITY: 1066, 1025, 0.038461538461538436; 10387, 6239, 0.3993453355155483; 7365, 3209, 0.5642905634758995; 4088, 4055, 0.008072407045009777; 0.3657556971972409; 8010.398088445036, 56345.78532986369; 6914.537960959518
20, 9, 11, PREMIUM_PRIORITY: 1132, 1095, 0.032685512367491176; 10349, 6519, 0.3700840660933423; 7401, 3569, 0.5177678692068639; 4080, 4045, 0.008578431372548989; 0.33681735040501704; 8115.824347251311, 53406.22053486144; 6879.484069927932
21, 9, 11, PREMIUM_PRIORITY: 1101, 1061, 0.03633060853769299; 10377, 6561, 0.367736339982654; 7388, 3553, 0.5190850027070926; 4090, 4069, 0.005134474327628369; 0.3359470290991462; 8435.299886034965, 54275.516865984275; 6892.56368706615
22, 9, 11, PREMIUM_PRIORITY: 905, 871, 0.037569060773480656; 10530, 6725, 0.3613485280151947; 7363, 3548, 0.5181311965231563; 4072, 4048, 0.005893909626719096; 0.3357236554438129; 8146.084355292913, 55120.503090597966; 6900.636553557182
23, 9, 11, PREMIUM_PRIORITY: 960, 930, 0.03125; 10463, 6652, 0.36423587881104846; 7338, 3517, 0.520714091032979; 4085, 4065, 0.004895960832313362; 0.33625142256850216; 8417.944512093809, 54648.86446969044; 6896.985119217782
24, 9, 11, PREMIUM_PRIORITY: 888, 853, 0.0394144144144144; 10587, 7053, 0.33380561065457637; 7383, 3851, 0.47839631586076126; 4092, 4055, 0.009042033235581615; 0.31102396514161224; 8195.98396436459, 54537.41432665543; 6893.907610257843
25, 9, 11, PREMIUM_PRIORITY: 898, 873, 0.027839643652561197; 10534, 7180, 0.31839756977406497; 7336, 3975, 0.45815158124318434; 4096, 4078, 0.00439453125; 0.29557382785164454; 7673.56678885433, 54121.87255816026; 6884.794497438924
26, 9, 11, PREMIUM_PRIORITY: 1139, 1103, 0.03160667251975413; 10368, 6386, 0.38406635802469136; 7415, 3441, 0.5359406608226568; 4092, 4048, 0.010752688172043001; 0.3491787607543234; 8468.083559890709, 52767.8255511405; 6874.419946474381
27, 9, 11, PREMIUM_PRIORITY: 870, 839, 0.03563218390804601; 10590, 6757, 0.3619452313503305; 7412, 3577, 0.5174042093901781; 4048, 4019, 0.007164031620553346; 0.3371727748691099; 8568.905267600727, 50894.82048261017; 6852.344993078761
28, 9, 11, PREMIUM_PRIORITY: 979, 915, 0.06537282941777323; 10401, 6628, 0.3627535813864051; 7312, 3556, 0.5136761487964989; 4068, 3987, 0.019911504424778736; 0.3371704745166959; 7634.889773816825, 51785.38806114048; 6855.984537091071
29, 9, 11, PREMIUM_PRIORITY: 881, 854, 0.030646992054483513; 10520, 6908, 0.3433460076045627; 7357, 3762, 0.48865026505369036; 4044, 4000, 0.010880316518298683; 0.31918252784843437; 8392.073454178924, 53673.08103357858; 6884.878045293266
30, 9, 11, PREMIUM_PRIORITY: 1054, 1001, 0.050284629981024676; 10433, 6525, 0.3745806575289945; 7408, 3496, 0.5280777537796977; 4079, 4030, 0.012012748222603564; 0.34482458431270135; 8163.985713638701, 54038.45902932141; 6887.571562129995
1, 9, 12, PREMIUM_PRIORITY: 1194, 1103, 0.07621440536013402; 10674, 6811, 0.3619074386359378; 7400, 3560, 0.518918918918919; 4468, 4354, 0.025514771709937323; 0.333164812942366; 9418.553812387443, 59329.96333702216; 7330.848480934519
2, 9, 12, PREMIUM_PRIORITY: 1065, 988, 0.07230046948356805; 10758, 6824, 0.3656813534114147; 7373, 3549, 0.5186491251864913; 4450, 4263, 0.042022471910112325; 0.3392539964476021; 7747.834170159359, 60192.17859662652; 7328.44137228745
3, 9, 12, PREMIUM_PRIORITY: 1002, 973, 0.02894211576846306; 10888, 6981, 0.3588354151359294; 7435, 3596, 0.5163416274377942; 4455, 4358, 0.021773288439955074; 0.3310344827586207; 8986.299376456478, 59856.28195576468; 7333.925995230423
4, 9, 12, PREMIUM_PRIORITY: 979, 938, 0.04187946884576099; 10890, 7145, 0.34389348025711663; 7416, 3851, 0.4807173678532902; 4453, 4232, 0.04962946328317985; 0.3189822225966804; 8996.37387498601, 62277.39438936507; 7363.547288902859
5, 9, 12, PREMIUM_PRIORITY: 996, 922, 0.07429718875502012; 10802, 6938, 0.3577115349009443; 7392, 3599, 0.5131222943722944; 4406, 4261, 0.03290966863368139; 0.3337853873537888; 8160.401584749149, 57277.77657729296; 7296.071214545384
6, 9, 12, PREMIUM_PRIORITY: 987, 935, 0.05268490374873358; 10818, 6978, 0.35496394897393235; 7367, 3531, 0.5207004207954391; 4438, 4382, 0.012618296529968487; 0.3296908089792461; 8387.97322731445, 58277.97639292671; 7310.037004767908
7, 9, 12, PREMIUM_PRIORITY: 1135, 1089, 0.04052863436123344; 10762, 6543, 0.3920275041813789; 7431, 3374, 0.5459561297268201; 4466, 4258, 0.046574115539632754; 0.3584937379171219; 8098.537260179394, 57061.78168080002; 7292.956850499246
8, 9, 12, PREMIUM_PRIORITY: 1042, 960, 0.07869481765834929; 10892, 7097, 0.3484208593463092; 7454, 3705, 0.5029514354708882; 4480, 4352, 0.02857142857142858; 0.3248701189877661; 8606.295543484575, 61615.742489822034; 7352.455097087292
9, 9, 12, PREMIUM_PRIORITY: 965, 909, 0.05803108808290158; 10865, 7173, 0.33980671882190516; 7401, 3748, 0.4935819483853533; 4429, 4334, 0.021449537141566943; 0.31682163989856293; 9285.011935223025, 60197.34606195202; 7340.399255611855
10, 9, 12, PREMIUM_PRIORITY: 1104, 1063, 0.03713768115942029; 10779, 6633, 0.3846367937656554; 7457, 3423, 0.5409682177819499; 4426, 4273, 0.03456845910528694; 0.3523520996381385; 7835.94921843015, 57683.047644493956; 7298.505843185547
11, 9, 12, PREMIUM_PRIORITY: 1032, 1003, 0.0281007751937985; 10816, 7041, 0.3490199704142012; 7397, 3694, 0.5006083547384075; 4451, 4350, 0.022691529993259962; 0.3210668467251857; 8522.709679623264, 58097.34618728471; 7308.875489687166
12, 9, 12, PREMIUM_PRIORITY: 1036, 959, 0.07432432432432434; 10817, 6832, 0.36840159008967366; 7409, 3454, 0.5338102308003779; 4444, 4337, 0.02407740774077405; 0.34269805112629714; 8068.363693622137, 58573.4789754884; 7311.169670842024
13, 9, 12, PREMIUM_PRIORITY: 972, 923, 0.05041152263374482; 10843, 7002, 0.3542377570782994; 7377, 3537, 0.5205368035786906; 4438, 4388, 0.01126633618747186; 0.32924248836225134; 9981.582677709685, 55286.75557412634; 7285.8684905237
14, 9, 12, PREMIUM_PRIORITY: 993, 965, 0.028197381671701938; 10839, 6816, 0.3711597010794354; 7386, 3520, 0.5234226915786624; 4446, 4261, 0.04161043634727846; 0.3423766058147397; 8494.148474695587, 56545.78662227248; 7289.721759480732
15, 9, 12, PREMIUM_PRIORITY: 939, 886, 0.056443024494142735; 10871, 6884, 0.36675558826234933; 7428, 3546, 0.5226171243941842; 4382, 4224, 0.03605659516202642; 0.3420829805249789; 8248.725658024738, 55151.90390975318; 7270.813966490632
16, 9, 12, PREMIUM_PRIORITY: 1165, 1112, 0.04549356223175971; 10739, 6673, 0.37861998323866286; 7486, 3597, 0.5195030724018167; 4418, 4188, 0.05205975554549569; 0.34601814516129037; 8666.82620075641, 57703.25195133305; 7305.181789054857
17, 9, 12, PREMIUM_PRIORITY: 979, 951, 0.02860061287027582; 10893, 6734, 0.3818048287891306; 7421, 3426, 0.5383371513273143; 4451, 4259, 0.043136373848573384; 0.3526785714285714; 8376.846271341608, 59645.09510146729; 7326.633006611619
18, 9, 12, PREMIUM_PRIORITY: 1017, 945, 0.07079646017699115; 10797, 6822, 0.36815782161711585; 7390, 3522, 0.5234100135317997; 4424, 4245, 0.0404611211573237; 0.34255967496190964; 8411.299525278413, 59323.21837426878; 7322.971946726862
19, 9, 12, PREMIUM_PRIORITY: 1108, 1063, 0.04061371841155237; 10725, 6518, 0.3922610722610722; 7390, 3222, 0.5640054127198917; 4443, 4359, 0.018906144496961486; 0.35933406574833093; 8483.254330404574, 58875.02489576939; 7318.059712296746
20, 9, 12, PREMIUM_PRIORITY: 1201, 1155, 0.03830141548709409; 10694, 6620, 0.38096128670282403; 7458, 3506, 0.5299007776883883; 4437, 4269, 0.03786342123056119; 0.34636401849516607; 9143.66857468979, 57505.84196675236; 7306.462768922256
21, 9, 12, PREMIUM_PRIORITY: 1129, 1085, 0.03897254207263068; 10715, 6694, 0.375268315445637; 7399, 3554, 0.5196648195702123; 4445, 4225, 0.04949381327334079; 0.34321175278622085; 8141.473264227861, 57553.66929534745; 7299.291293446182
22, 9, 12, PREMIUM_PRIORITY: 921, 886, 0.03800217155266017; 10874, 6996, 0.3566304947581387; 7379, 3562, 0.5172787640601708; 4416, 4320, 0.021739130434782594; 0.3317507418397626; 8128.73992431021, 58273.60252047536; 7307.977661122487
23, 9, 12, PREMIUM_PRIORITY: 972, 942, 0.030864197530864224; 10834, 6957, 0.35785490123684693; 7349, 3486, 0.5256497482650702; 4457, 4413, 0.009872111285618157; 0.33093342368287315; 8375.15831366858, 59982.787898023176; 7330.740601182837
24, 9, 12, PREMIUM_PRIORITY: 998, 961, 0.03707414829659317; 10894, 6763, 0.3791995593904902; 7477, 3749, 0.4985956934599438; 4415, 3975, 0.09966024915062288; 0.3504877228388833; 8600.10543947835, 57999.8204897149; 7308.284339733556
25, 9, 12, PREMIUM_PRIORITY: 926, 901, 0.02699784017278617; 10876, 7483, 0.3119713129827142; 7361, 4008, 0.4555087623964136; 4441, 4376, 0.014636343165953636; 0.28961193018132525; 7923.23834257208, 56051.63256121982; 7279.274146403835
26, 9, 12, PREMIUM_PRIORITY: 1181, 1132, 0.041490262489415786; 10711, 6585, 0.3852114648492204; 7441, 3443, 0.5372933745464319; 4451, 4274, 0.03976634464165352; 0.3510763538513286; 7803.272264383057, 60405.96253000373; 7331.479030536938
27, 9, 12, PREMIUM_PRIORITY: 927, 895, 0.034519956850053934; 10964, 6938, 0.36720175118569864; 7456, 3675, 0.5071083690987124; 4435, 4158, 0.06245772266065386; 0.34126650407871495; 9064.013182534518, 61094.154893959996; 7349.632349225672
28, 9, 12, PREMIUM_PRIORITY: 985, 918, 0.06802030456852792; 10753, 6917, 0.3567376546080163; 7313, 3522, 0.5183919048270204; 4425, 4313, 0.025310734463276807; 0.3325097972397342; 7893.659652065297, 55695.402609036515; 7274.698410096486
29, 9, 12, PREMIUM_PRIORITY: 944, 912, 0.03389830508474578; 10880, 6928, 0.3632352941176471; 7394, 3669, 0.503786854206113; 4430, 4171, 0.05846501128668169; 0.3369418132611637; 7858.845882068369, 62074.59086501146; 7352.270303095014
30, 9, 12, PREMIUM_PRIORITY: 1092, 1026, 0.06043956043956045; 10794, 6800, 0.37002038169353346; 7423, 3561, 0.5202748215007409; 4463, 4265, 0.044364777055792115; 0.3415783274440518; 8338.842217547497, 61536.97882042398; 7349.424413480244
1, 9, 13, PREMIUM_PRIORITY: 1616, 1506, 0.06806930693069302; 10769, 5372, 0.5011607391586963; 7628, 3463, 0.5460146827477714; 4757, 3415, 0.28211057389110783; 0.4446507872426322; 9134.574871557052, 64399.97236752164; 7759.517206466926
2, 9, 13, PREMIUM_PRIORITY: 1448, 1355, 0.06422651933701662; 10863, 5513, 0.49249746847095643; 7591, 3353, 0.5582927150573047; 4720, 3515, 0.25529661016949157; 0.44212492892535127; 9643.65265502338, 61621.179415097205; 7729.548608645712
3, 9, 13, PREMIUM_PRIORITY: 1190, 1148, 0.03529411764705881; 11119, 6526, 0.41307671553197234; 7539, 3471, 0.5395941106247513; 4770, 4203, 0.11886792452830186; 0.3765537411650012; 8952.612470787739, 62324.967554352574; 7732.789164871708
4, 9, 13, PREMIUM_PRIORITY: 1411, 1353, 0.04110559886605247; 10943, 5724, 0.4769258886959701; 7659, 3609, 0.5287896592244419; 4695, 3468, 0.2613418530351438; 0.42714910150558527; 8859.597993296236, 62730.87356507682; 7737.022429760075
